name,0,1,2,3,4,5,6,7,8,9,Mean_pg,Std_pg
rico_tree_add_0.4,0.46299999999999997,0.498,0.511,0.54,0.465,0.43,0.495,0.537,0.5489999999999999,0.46,0.49479999999999996,0.037872945488831466
rico_tree_add_0.5,0.48700000000000004,0.501,0.603,0.479,0.527,0.47700000000000004,0.55,0.5670000000000001,0.467,0.493,0.5151,0.042807592784458226
rico_tree_add_0.6,0.45799999999999996,0.474,0.52,0.564,0.45399999999999996,0.44799999999999995,0.511,0.499,0.524,0.56,0.5012000000000001,0.0400494694097188
rico_tree_add_0.7,0.449,0.48100000000000004,0.527,0.466,0.547,0.525,0.547,0.52,0.469,0.47100000000000003,0.5002000000000001,0.03477297801454458
rico_tree_add_0.8,0.5,0.397,0.46,0.49700000000000005,0.49,0.48100000000000004,0.491,0.47200000000000003,0.53,0.48700000000000004,0.48050000000000004,0.03287932481058575
rico_tree_add_0.9,0.465,0.40700000000000003,0.45799999999999996,0.518,0.486,0.489,0.409,0.449,0.466,0.522,0.4669,0.03720873553347386
rico_tree_cat_0.1,0.489,0.489,0.48200000000000004,0.44299999999999995,0.494,0.431,0.493,0.455,0.493,0.451,0.472,0.023013039781828046
rico_tree_cat_0.2,0.532,0.466,0.509,0.44299999999999995,0.508,0.428,0.469,0.49,0.49200000000000005,0.484,0.4821,0.029891303083003938
rico_tree_cat_0.3,0.539,0.494,0.494,0.498,0.47700000000000004,0.46399999999999997,0.48200000000000004,0.418,0.44,0.495,0.4801,0.03183535770177556
rico_tree_cat_0.4,0.532,0.483,0.518,0.515,0.49,0.45299999999999996,0.48200000000000004,0.419,0.5579999999999999,0.507,0.4957,0.03779431174131896
rico_tree_cat_0.5,0.452,0.527,0.545,0.41,0.514,0.511,0.575,0.541,0.583,0.46399999999999997,0.5122,0.05241908049556001
rico_tree_cat_0.6,0.47200000000000003,0.465,0.47100000000000003,0.49200000000000005,0.544,0.578,0.5920000000000001,0.486,0.511,0.539,0.5149999999999999,0.043572927374689895
rico_tree_cat_0.7,0.44,0.474,0.486,0.5,0.53,0.546,0.475,0.552,0.518,0.509,0.503,0.033364651953826846
rico_tree_cat_0.8,0.451,0.467,0.523,0.524,0.491,0.495,0.455,0.503,0.447,0.496,0.4852,0.02714700720153144
rico_tree_cat_0.9,0.43700000000000006,0.474,0.442,0.402,0.436,0.413,0.503,0.45399999999999996,0.45799999999999996,0.456,0.44750000000000006,0.02745997086669976
conv_re_conv_se_add_0.1,0.485,0.49700000000000005,0.48200000000000004,0.35600000000000004,0.449,0.484,0.389,0.455,0.39399999999999996,0.47,0.44610000000000005,0.04645524728165808
conv_re_conv_se_add_0.2,0.479,0.42700000000000005,0.45399999999999996,0.402,0.436,0.435,0.45,0.483,0.455,0.536,0.45570000000000005,0.0350657952996934
conv_re_conv_se_add_0.3,0.45799999999999996,0.43,0.444,0.426,0.33399999999999996,0.37799999999999995,0.39799999999999996,0.451,0.419,0.473,0.42110000000000003,0.039444771516640845
conv_re_conv_se_add_0.4,0.475,0.39899999999999997,0.445,0.45,0.40700000000000003,0.377,0.47700000000000004,0.35600000000000004,0.37799999999999995,0.395,0.4159,0.04071228315877164
conv_re_conv_se_add_0.5,0.428,0.397,0.41700000000000004,0.414,0.337,0.327,0.365,0.44,0.37799999999999995,0.41100000000000003,0.39139999999999997,0.036423069612540895
conv_re_conv_se_add_0.6,0.35600000000000004,0.33799999999999997,0.395,0.37200000000000005,0.34,0.294,0.29100000000000004,0.4,0.28300000000000003,0.38799999999999996,0.3457,0.04201678236133747
conv_re_conv_se_add_0.7,0.385,0.285,0.379,0.341,0.354,0.27,0.29600000000000004,0.43700000000000006,0.32799999999999996,0.29100000000000004,0.33659999999999995,0.050440459950321634
conv_re_conv_se_add_0.8,0.354,0.233,0.33899999999999997,0.317,0.34299999999999997,0.313,0.305,0.359,0.28600000000000003,0.341,0.319,0.03606383229774671
conv_re_conv_se_add_0.9,0.38299999999999995,0.27,0.319,0.289,0.257,0.324,0.32299999999999995,0.281,0.28300000000000003,0.33399999999999996,0.3063,0.03554447917750376
conv_re_conv_se_cat_0.1,0.47100000000000003,0.527,0.46399999999999997,0.401,0.478,0.474,0.48200000000000004,0.46299999999999997,0.41700000000000004,0.508,0.4685,0.03542668485760416
conv_re_conv_se_cat_0.2,0.537,0.397,0.467,0.418,0.4,0.457,0.42100000000000004,0.503,0.44299999999999995,0.42700000000000005,0.4469999999999999,0.04286956962695101
conv_re_conv_se_cat_0.3,0.47200000000000003,0.428,0.452,0.397,0.445,0.41,0.415,0.45299999999999996,0.409,0.46799999999999997,0.4349,0.025228753437298485
conv_re_conv_se_cat_0.4,0.43799999999999994,0.375,0.39399999999999996,0.43200000000000005,0.35100000000000003,0.332,0.35100000000000003,0.425,0.395,0.439,0.39319999999999994,0.037767181520468256
conv_re_conv_se_cat_0.5,0.396,0.32299999999999995,0.441,0.363,0.39,0.32,0.36700000000000005,0.41100000000000003,0.38,0.406,0.3797,0.03608337567357024
conv_re_conv_se_cat_0.6,0.418,0.301,0.42200000000000004,0.304,0.379,0.33,0.309,0.42100000000000004,0.34,0.355,0.3579,0.04667858181221877
conv_re_conv_se_cat_0.7,0.33299999999999996,0.272,0.396,0.386,0.341,0.301,0.27899999999999997,0.41200000000000003,0.337,0.332,0.3389,0.045180637445702346
conv_re_conv_se_cat_0.8,0.366,0.244,0.311,0.294,0.36700000000000005,0.344,0.271,0.381,0.29,0.35,0.32180000000000003,0.043958616902718864
conv_re_conv_se_cat_0.9,0.376,0.21600000000000003,0.324,0.302,0.317,0.295,0.305,0.297,0.248,0.287,0.2967000000000001,0.04064984624817171
rico_conv_se_add_0.1,0.449,0.484,0.48700000000000004,0.414,0.512,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.45620000000000005,0.03318373095358628
rico_conv_se_cat_0.1,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
seq2seq_conv_se_add_0.1,0.449,0.41600000000000004,0.506,0.397,0.442,0.475,0.442,0.41200000000000003,0.433,0.434,0.4406,0.0299339272398394
seq2seq_conv_se_cat_0.1,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
tree_conv_se_add_0.1,0.449,0.484,0.506,0.414,0.442,0.45299999999999996,0.445,0.41200000000000003,0.419,0.43700000000000006,0.44609999999999994,0.028476130355088627
tree_conv_se_cat_0.1,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
rico_conv_se_add_0.2,0.449,0.484,0.48700000000000004,0.38,0.512,0.39799999999999996,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4434,0.03937562697913521
rico_conv_se_cat_0.2,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
seq2seq_conv_se_add_0.2,0.449,0.484,0.506,0.401,0.442,0.475,0.49200000000000005,0.41200000000000003,0.43200000000000005,0.43200000000000005,0.4525,0.03343127278462487
seq2seq_conv_se_cat_0.2,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
tree_conv_se_add_0.2,0.449,0.484,0.506,0.38,0.442,0.45299999999999996,0.49200000000000005,0.41200000000000003,0.419,0.43700000000000006,0.4474,0.03679184692292574
tree_conv_se_cat_0.2,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
rico_conv_se_add_0.3,0.44799999999999995,0.484,0.48700000000000004,0.38,0.512,0.527,0.442,0.41200000000000003,0.433,0.43700000000000006,0.45620000000000005,0.043340050761391594
rico_conv_se_cat_0.3,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
seq2seq_conv_se_add_0.3,0.449,0.501,0.506,0.431,0.465,0.475,0.49200000000000005,0.35600000000000004,0.419,0.43200000000000005,0.4526,0.04332020313895123
seq2seq_conv_se_cat_0.3,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
tree_conv_se_add_0.3,0.449,0.484,0.506,0.38,0.442,0.45299999999999996,0.49200000000000005,0.41200000000000003,0.433,0.457,0.4508,0.03578491302211031
tree_conv_se_cat_0.3,0.449,0.431,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.44580000000000003,0.029002758489495448
rico_conv_se_add_0.4,0.44799999999999995,0.484,0.48700000000000004,0.38,0.512,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4527,0.03863948757424198
rico_conv_se_cat_0.4,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
seq2seq_conv_se_add_0.4,0.449,0.48700000000000004,0.507,0.431,0.473,0.45399999999999996,0.486,0.35600000000000004,0.418,0.43200000000000005,0.44930000000000003,0.04123117752381078
seq2seq_conv_se_cat_0.4,0.449,0.484,0.48700000000000004,0.414,0.442,0.39799999999999996,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4398000000000001,0.02741459465321347
tree_conv_se_add_0.4,0.449,0.484,0.507,0.377,0.442,0.45299999999999996,0.49200000000000005,0.41200000000000003,0.428,0.457,0.45009999999999994,0.036808830462268155
tree_conv_se_cat_0.4,0.449,0.431,0.48700000000000004,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4439,0.025394684483174834
rico_conv_se_add_0.5,0.44799999999999995,0.484,0.48700000000000004,0.38,0.512,0.49200000000000005,0.442,0.41200000000000003,0.428,0.43700000000000006,0.45220000000000005,0.0389224870736699
rico_conv_se_cat_0.5,0.449,0.484,0.506,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4511,0.03061192578064961
seq2seq_conv_se_add_0.5,0.45,0.502,0.44299999999999995,0.44,0.462,0.461,0.49200000000000005,0.35600000000000004,0.419,0.511,0.45359999999999995,0.04274388845203487
seq2seq_conv_se_cat_0.5,0.449,0.527,0.48700000000000004,0.38,0.5,0.39799999999999996,0.442,0.41200000000000003,0.433,0.43700000000000006,0.44650000000000006,0.043870833135467135
tree_conv_se_add_0.5,0.449,0.423,0.507,0.377,0.502,0.45299999999999996,0.49200000000000005,0.41200000000000003,0.429,0.457,0.45009999999999994,0.03964706798743131
tree_conv_se_cat_0.5,0.449,0.46399999999999997,0.48700000000000004,0.397,0.5,0.39799999999999996,0.442,0.41200000000000003,0.433,0.43700000000000006,0.44190000000000007,0.032998333291243666
rico_conv_se_add_0.6,0.424,0.484,0.48700000000000004,0.385,0.498,0.517,0.442,0.41200000000000003,0.42700000000000005,0.43700000000000006,0.4513000000000001,0.04050691299025389
rico_conv_se_cat_0.6,0.449,0.484,0.48700000000000004,0.414,0.442,0.49200000000000005,0.442,0.41200000000000003,0.433,0.43700000000000006,0.4492000000000001,0.027585503439306675
seq2seq_conv_se_add_0.6,0.475,0.539,0.48700000000000004,0.392,0.473,0.474,0.501,0.355,0.419,0.462,0.4576999999999999,0.051499611649021206
seq2seq_conv_se_cat_0.6,0.449,0.527,0.48700000000000004,0.39,0.457,0.542,0.44799999999999995,0.41200000000000003,0.456,0.43700000000000006,0.4605,0.044679413604030216
tree_conv_se_add_0.6,0.45,0.495,0.467,0.371,0.39299999999999996,0.516,0.504,0.41200000000000003,0.428,0.467,0.45030000000000003,0.046143363553169815
tree_conv_se_cat_0.6,0.449,0.46299999999999997,0.48700000000000004,0.38,0.5,0.508,0.44799999999999995,0.41200000000000003,0.456,0.43700000000000006,0.454,0.03714296703280447
rico_conv_se_add_0.7,0.424,0.494,0.449,0.44799999999999995,0.466,0.515,0.455,0.405,0.42700000000000005,0.508,0.4591,0.03494695981054718
rico_conv_se_cat_0.7,0.449,0.484,0.48700000000000004,0.401,0.5,0.49200000000000005,0.504,0.41200000000000003,0.433,0.434,0.4596,0.03629655631048213
seq2seq_conv_se_add_0.7,0.43700000000000006,0.502,0.48700000000000004,0.38299999999999995,0.473,0.501,0.48,0.387,0.37799999999999995,0.484,0.45119999999999993,0.04801624725027978
seq2seq_conv_se_cat_0.7,0.449,0.521,0.486,0.39,0.502,0.47200000000000003,0.44799999999999995,0.41200000000000003,0.456,0.43700000000000006,0.45730000000000004,0.03774400614667181
tree_conv_se_add_0.7,0.445,0.45799999999999996,0.467,0.429,0.509,0.518,0.46299999999999997,0.40700000000000003,0.428,0.467,0.4591,0.03299530269598993
tree_conv_se_cat_0.7,0.45,0.535,0.486,0.39,0.491,0.467,0.44799999999999995,0.41200000000000003,0.38,0.43700000000000006,0.44960000000000006,0.045394272766506566
rico_conv_se_add_0.8,0.474,0.46799999999999997,0.46,0.44,0.465,0.48200000000000004,0.456,0.425,0.428,0.507,0.46049999999999996,0.023749736840647316
rico_conv_se_cat_0.8,0.45,0.462,0.48700000000000004,0.39,0.499,0.479,0.446,0.41200000000000003,0.456,0.434,0.45150000000000007,0.031756101775879224
seq2seq_conv_se_add_0.8,0.51,0.532,0.48100000000000004,0.38,0.461,0.45899999999999996,0.511,0.478,0.413,0.523,0.4748,0.046302915674933484
seq2seq_conv_se_cat_0.8,0.45,0.496,0.486,0.424,0.479,0.49200000000000005,0.431,0.409,0.391,0.48100000000000004,0.45389999999999997,0.036090026323071595
tree_conv_se_add_0.8,0.456,0.519,0.5,0.342,0.43700000000000006,0.508,0.478,0.441,0.451,0.488,0.4619999999999999,0.04833632174669479
tree_conv_se_cat_0.8,0.449,0.45399999999999996,0.486,0.38299999999999995,0.52,0.48700000000000004,0.452,0.41200000000000003,0.37,0.43700000000000006,0.445,0.044539869779782706
rico_conv_se_add_0.9,0.53,0.47200000000000003,0.436,0.34299999999999997,0.505,0.507,0.461,0.431,0.392,0.42100000000000004,0.44980000000000003,0.05430432763601812
rico_conv_se_cat_0.9,0.47,0.485,0.48700000000000004,0.371,0.456,0.47200000000000003,0.512,0.39299999999999996,0.37,0.442,0.44580000000000003,0.04809948024667211
seq2seq_conv_se_add_0.9,0.517,0.494,0.46799999999999997,0.365,0.47,0.519,0.523,0.45399999999999996,0.47700000000000004,0.45899999999999996,0.4746,0.04386160051799297
seq2seq_conv_se_cat_0.9,0.473,0.536,0.483,0.406,0.49700000000000005,0.499,0.499,0.466,0.45899999999999996,0.42700000000000005,0.4745000000000001,0.03581131106228869
tree_conv_se_add_0.9,0.561,0.491,0.46299999999999997,0.38,0.46399999999999997,0.532,0.47700000000000004,0.415,0.442,0.413,0.4638,0.05241526495211105
tree_conv_se_cat_0.9,0.47100000000000003,0.46399999999999997,0.469,0.41200000000000003,0.445,0.503,0.504,0.408,0.419,0.512,0.46069999999999994,0.0369
rico_conv_re_add_0.1,0.37,0.23800000000000002,0.28600000000000003,0.29100000000000004,0.23199999999999998,0.309,0.29100000000000004,0.304,0.29600000000000004,0.275,0.2892,0.0364658744581835
rico_conv_re_cat_0.1,0.37,0.23199999999999998,0.28600000000000003,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2935,0.042100475056702155
seq2seq_conv_re_add_0.1,0.37,0.233,0.28600000000000003,0.273,0.305,0.309,0.29100000000000004,0.354,0.294,0.327,0.30419999999999997,0.0374240564343311
seq2seq_conv_re_cat_0.1,0.37,0.23199999999999998,0.28600000000000003,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2935,0.042100475056702155
tree_conv_re_add_0.1,0.369,0.24100000000000002,0.28600000000000003,0.292,0.235,0.309,0.29100000000000004,0.354,0.295,0.275,0.2947,0.040217036191146645
tree_conv_re_cat_0.1,0.37,0.23199999999999998,0.28600000000000003,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.295,0.275,0.29359999999999997,0.0421027315028372
rico_conv_re_add_0.2,0.37,0.237,0.28600000000000003,0.29100000000000004,0.23199999999999998,0.309,0.29100000000000004,0.298,0.294,0.275,0.2883,0.036370455042520435
rico_conv_re_cat_0.2,0.37,0.23199999999999998,0.282,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2931,0.04218874257429345
seq2seq_conv_re_add_0.2,0.384,0.233,0.28600000000000003,0.273,0.305,0.309,0.29100000000000004,0.354,0.294,0.256,0.29850000000000004,0.041859885331902186
seq2seq_conv_re_cat_0.2,0.37,0.23199999999999998,0.28600000000000003,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2935,0.042100475056702155
tree_conv_re_add_0.2,0.37,0.249,0.27699999999999997,0.302,0.235,0.309,0.29,0.359,0.271,0.295,0.29569999999999996,0.04074567461706825
tree_conv_re_cat_0.2,0.37,0.23199999999999998,0.28600000000000003,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.295,0.275,0.29359999999999997,0.0421027315028372
rico_conv_re_add_0.3,0.37,0.233,0.285,0.29100000000000004,0.23199999999999998,0.309,0.29100000000000004,0.298,0.294,0.275,0.28779999999999994,0.03695619027984351
rico_conv_re_cat_0.3,0.37,0.23199999999999998,0.282,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2931,0.04218874257429345
seq2seq_conv_re_add_0.3,0.384,0.263,0.271,0.273,0.305,0.31,0.29100000000000004,0.354,0.294,0.256,0.30010000000000003,0.03884443332061879
seq2seq_conv_re_cat_0.3,0.37,0.23199999999999998,0.28600000000000003,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2935,0.042100475056702155
tree_conv_re_add_0.3,0.37,0.249,0.27399999999999997,0.34299999999999997,0.235,0.309,0.29,0.292,0.271,0.311,0.29439999999999994,0.038915806557233264
tree_conv_re_cat_0.3,0.37,0.23199999999999998,0.282,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.295,0.275,0.2932,0.04219194235870162
rico_conv_re_add_0.4,0.37,0.263,0.27699999999999997,0.29100000000000004,0.23199999999999998,0.309,0.29100000000000004,0.248,0.271,0.275,0.28269999999999995,0.0358358758787894
rico_conv_re_cat_0.4,0.37,0.23199999999999998,0.282,0.273,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2912,0.04262112152442729
seq2seq_conv_re_add_0.4,0.384,0.263,0.271,0.31,0.278,0.28600000000000003,0.29100000000000004,0.354,0.276,0.284,0.29969999999999997,0.03724795296388782
seq2seq_conv_re_cat_0.4,0.37,0.23199999999999998,0.308,0.292,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.29569999999999996,0.042225703072891516
tree_conv_re_add_0.4,0.37,0.249,0.27399999999999997,0.34600000000000003,0.235,0.282,0.29,0.293,0.281,0.311,0.2931,0.03872583117248744
tree_conv_re_cat_0.4,0.37,0.23199999999999998,0.282,0.292,0.23199999999999998,0.309,0.29100000000000004,0.302,0.295,0.275,0.288,0.03729879354617251
rico_conv_re_add_0.5,0.384,0.263,0.27699999999999997,0.297,0.23199999999999998,0.282,0.29100000000000004,0.248,0.271,0.275,0.282,0.038629004646767696
rico_conv_re_cat_0.5,0.37,0.23199999999999998,0.282,0.273,0.23199999999999998,0.309,0.29100000000000004,0.354,0.294,0.275,0.2912,0.04262112152442729
seq2seq_conv_re_add_0.5,0.37,0.263,0.26899999999999996,0.31,0.278,0.282,0.311,0.314,0.244,0.324,0.2965,0.03470518693221519
seq2seq_conv_re_cat_0.5,0.37,0.23199999999999998,0.308,0.302,0.23199999999999998,0.309,0.29100000000000004,0.285,0.294,0.327,0.29500000000000004,0.03888187238289844
tree_conv_re_add_0.5,0.37,0.249,0.33399999999999996,0.34600000000000003,0.276,0.282,0.29,0.344,0.33899999999999997,0.355,0.31849999999999995,0.038512984823303426
tree_conv_re_cat_0.5,0.37,0.23199999999999998,0.307,0.292,0.23199999999999998,0.309,0.29100000000000004,0.249,0.295,0.275,0.2852,0.03934920583696703
rico_conv_re_add_0.6,0.384,0.263,0.29600000000000004,0.297,0.23399999999999999,0.282,0.29100000000000004,0.271,0.257,0.307,0.2882,0.038154423072561325
