name,0,1,2,3,4,5,6,7,8,9,Mean,Std
seq2seq_23_conv_se_23_add_0.8,0.359,0.354,0.352,0.277,0.325,0.326,0.379,0.272,0.357,0.356,0.3357,0.03405304685340211
seq2seq_23_conv_se_23_cat_0.8,0.368,0.326,0.365,0.25,0.333,0.348,0.356,0.272,0.314,0.372,0.3303999999999999,0.039340055922685205
seq2seq_tree_23_conv_se_23_add_0.8,0.332,0.354,0.364,0.275,0.293,0.343,0.341,0.266,0.344,0.312,0.3223999999999999,0.03233944959333723
seq2seq_tree_23_conv_se_23_cat_0.8,0.334,0.342,0.3,0.25,0.328,0.347,0.33,0.315,0.321,0.353,0.32199999999999995,0.028192197502145872
rico_23_conv_se_23_add_0.9,0.339,0.327,0.308,0.244,0.341,0.362,0.364,0.317,0.353,0.361,0.3316,0.03450275351330673
rico_23_conv_se_23_cat_0.9,0.347,0.336,0.313,0.275,0.331,0.359,0.36,0.272,0.317,0.376,0.3286,0.03318192278937433
seq2seq_23_conv_se_23_add_0.9,0.334,0.342,0.321,0.26,0.335,0.358,0.341,0.334,0.353,0.342,0.3320000000000001,0.02592296279363144
seq2seq_23_conv_se_23_cat_0.9,0.323,0.361,0.348,0.284,0.358,0.344,0.371,0.365,0.331,0.343,0.34279999999999994,0.02422312944274542
seq2seq_tree_23_conv_se_23_add_0.9,0.343,0.354,0.345,0.274,0.338,0.33,0.364,0.348,0.308,0.315,0.3319,0.025145377308761933
seq2seq_tree_23_conv_se_23_cat_0.9,0.373,0.35,0.366,0.283,0.314,0.356,0.343,0.276,0.366,0.347,0.3374,0.03287613115924682
rico_23_conv_re_23_add_0.1,0.226,0.151,0.188,0.178,0.129,0.187,0.155,0.199,0.16,0.111,0.1684,0.03236726741632664
rico_23_conv_re_23_cat_0.1,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_23_conv_re_23_add_0.1,0.226,0.151,0.188,0.178,0.127,0.187,0.155,0.199,0.159,0.172,0.1742,0.026528475267153975
seq2seq_23_conv_re_23_cat_0.1,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
seq2seq_tree_23_conv_re_23_add_0.1,0.226,0.151,0.189,0.178,0.129,0.187,0.155,0.2,0.169,0.111,0.1695,0.03239830242466417
seq2seq_tree_23_conv_re_23_cat_0.1,0.226,0.151,0.188,0.178,0.174,0.187,0.155,0.199,0.168,0.111,0.1737,0.029332746206245333
rico_23_conv_re_23_add_0.2,0.226,0.151,0.188,0.178,0.129,0.187,0.155,0.199,0.158,0.111,0.1682,0.03242468195680569
